"InventoryID","ISO6393","Glottocode","Source","phonemes","consonants","vowels","tones"
2329,"ddo","dido1241","ea",42,36,6,0
2330,"wym","wymy1235","ea",35,20,15,0
2331,"gag","gaga1249","ea",46,28,18,0
2332,"pbu","nort2647","ea",36,25,11,0
2333,"sou","sout2746","ea",35,21,14,0
2334,"fur","friu1240","ea",39,25,14,0
2335,"lbe","lakk1252","ea",68,58,10,0
2336,"xug","kuni1268","ea",25,20,5,0
2337,"ltz","luxe1241","ea",48,26,22,0
2338,"mya","nucl1310","ea",54,33,21,0
2339,"mjt","saur1249","ea",34,24,10,0
2340,"eus","basq1248","ea",30,23,7,0
2341,"lzz","lazz1240","ea",38,33,5,0
2342,"npi","nepa1254","ea",44,29,15,0
2343,"rue","rusy1239","ea",44,37,7,0
2344,"gvr","guru1261","ea",49,29,20,0
2345,"bgn","west2368","ea",44,24,20,0
2346,"bqh","baim1244","ea",66,40,26,0
2347,"mhe","besi1244","ea",58,30,28,0
2348,"bgn","west2368","ea",34,24,10,0
2349,"ady","adyg1241","ea",59,56,3,0
2350,"dka","dakp1242","ea",53,34,19,0
2351,"oss","osse1243","ea",44,37,7,0
2352,NA,"lizu1234","ea",58,50,8,0
2353,"udm","udmu1245","ea",36,28,8,0
2354,"xub","bett1235","ea",37,22,15,0
2355,"kum","kumy1244","ea",31,23,8,0
2356,"chx","chan1310","ea",48,21,27,0
2357,"bho","bhoj1244","ea",51,35,16,0
2358,"aln","gheg1238","ea",43,27,16,0
2359,"hoc","hooo1248","ea",35,22,13,0
2360,"raw","rawa1265","ea",34,20,14,0
2361,"skb","saek1240","ea",44,23,21,0
2362,"ckt","chuk1273","ea",20,14,6,0
2363,"mkd","mace1250","ea",32,26,6,0
2364,"pcj","pare1266","ea",26,16,10,0
2365,"tsg","taus1251","ea",23,20,3,0
2366,"lbj","lada1244","ea",38,33,5,0
2367,"shn","shan1277","ea",34,24,10,0
2368,"bul","bulg1262","ea",43,37,6,0
2369,"spt","spit1240","ea",40,33,7,0
2370,"niv","gily1242","ea",34,28,6,0
2371,"lzz","lazz1240","ea",38,33,5,0
2372,"atv","nort2686","ea",34,18,16,0
2373,"tay","atay1247","ea",24,18,6,0
2374,"khb","luuu1242","ea",39,21,18,0
2375,"arg","arag1245","ea",27,20,7,0
2376,"kca","khan1273","ea",36,26,10,0
2377,"brh","brah1256","ea",43,26,17,0
2378,"fao","faro1244","ea",36,16,20,0
2379,"dzl","dzal1238","ea",59,37,22,0
2380,"bod","tibe1272","ea",50,27,23,0
2381,"eus","basq1250","ea",43,29,14,0
2382,"kir","kirg1245","ea",37,21,16,0
2383,"drd","darm1243","ea",34,26,8,0
2384,"kom","komi1277","ea",37,29,8,0
2385,"lao","laoo1244","ea",33,21,12,0
2386,"puo","puoc1238","ea",38,20,18,0
2387,"tel","telu1262","ea",44,33,11,0
2388,NA,"east2773","ea",36,24,12,0
2389,"oss","osse1243","ea",47,40,7,0
2390,"bbl","bats1242","ea",51,33,18,0
2391,"scp","hela1238","ea",46,36,10,0
2392,"sva","svan1243","ea",47,30,17,0
2393,"kgy","kyer1238","ea",63,40,23,0
2394,"dzo","dzon1239","ea",58,32,26,0
2395,"ket","kett1243","ea",25,14,11,0
2396,"vay","wayu1241","ea",54,26,28,0
2397,"pwn","paiw1248","ea",25,21,4,0
2398,"deu","stan1295","ea",40,24,16,0
2399,"ydd","east2295","ea",37,24,13,0
2400,"udm","udmu1245","ea",37,28,9,0
2401,"kbd","kaba1278","ea",63,55,8,0
2402,"yrk","nene1249","ea",35,27,8,0
2403,"kdr","kara1464","ea",37,29,8,0
2404,"vav","varl1238","ea",46,28,18,0
2405,"nld","dutc1256","ea",43,18,25,0
2406,"cym","wels1247","ea",48,29,19,0
2407,"jya","japh1234","ea",58,50,8,0
2408,"oss","osse1243","ea",47,40,7,0
2409,"xmf","ming1252","ea",36,31,5,0
2410,"lzz","lazz1240","ea",36,29,7,0
2411,"bod","tibe1272","ea",42,29,13,0
2412,"alr","alut1245","ea",27,18,9,0
2413,"mhr","east2328","ea",31,22,9,0
2414,"tts","nort2741","ea",32,20,12,0
2415,"sip","sikk1242","ea",65,37,28,0
2416,"tur","nucl1301","ea",38,23,15,0
2417,"xmf","ming1252","ea",37,31,6,0
2418,"yai","yagn1238","ea",36,27,9,0
2419,"eus","basq1248","ea",36,24,12,0
2420,NA,"zhon1235","ea",68,59,9,0
2421,"bod","tibe1272","ea",41,27,14,0
2422,"tts","nort2741","ea",32,20,12,0
2423,"shn","shan1277","ea",32,22,10,0
2424,"oss","osse1243","ea",47,40,7,0
2425,"cat","stan1289","ea",34,25,9,0
2426,"nyw","nyaw1245","ea",31,20,11,0
2427,"ita","ital1282","ea",30,23,7,0
2428,"kat","nucl1302","ea",33,28,5,0
2429,"cng","nort2722","ea",73,39,34,0
2430,"ceb","cebu1242","ea",19,16,3,0
2431,"pst","cent1973","ea",30,24,6,0
2432,"oss","osse1243","ea",40,33,7,0
2433,"kjh","khak1248","ea",39,23,16,0
2434,NA,"vach1239","ea",30,18,12,0
2435,"gaq","gata1239","ea",40,23,17,0
2436,"xmf","ming1252","ea",35,30,5,0
2437,"snd","sind1272","ea",56,46,10,0
2438,"aae","arbe1236","ea",36,30,6,0
2439,"xkz","kurt1248","ea",45,31,14,0
2440,"kpt","kara1474","ea",53,45,8,0
2441,"nor","norw1258","ea",40,24,16,0
2442,"vro","sout2679","ea",44,26,18,0
2443,"ron","roma1327","ea",51,40,11,0
2444,"sah","yaku1245","ea",40,20,20,0
2445,"kfb","nort2699","ea",26,16,10,0
2446,"krl","kare1335","ea",30,16,14,0
2447,"slk","slov1269","ea",45,30,15,0
2448,"liv","livv1244","ea",31,23,8,0
2449,"heb","hebr1245","ea",25,20,5,0
2450,NA,"fore1274","ea",38,25,13,0
2451,"taj","east2347","ea",47,19,28,0
2452,"guj","guja1252","ea",58,31,27,0
2453,"mvi","miya1259","ea",19,14,5,0
2454,"mag","maga1260","ea",50,34,16,0
2455,"slv","slov1268","ea",35,22,13,0
2456,"prx","puri1258","ea",37,31,6,0
2457,"cmn","mand1415","ea",46,25,21,0
2458,"ell","mode1248","ea",29,24,5,0
2459,"xas","kama1351","ea",37,26,11,0
2460,"kpv","komi1268","ea",37,30,7,0
2461,"nio","ngan1291","ea",30,20,10,0
2462,"vie","viet1252","ea",37,21,16,0
2463,"dhi","dhim1246","ea",53,31,22,0
2464,"mon","mong1331","ea",46,32,14,0
2465,"ani","andi1255","ea",68,63,5,0
2466,"urd","urdu1245","ea",58,37,21,0
2467,"ava","avar1256","ea",64,59,5,0
2468,"abk","abkh1244","ea",62,59,3,0
2469,"enf","fore1265","ea",33,25,8,0
2470,"fry","west2354","ea",51,19,32,0
2471,"tyr","taid1249","ea",35,20,15,0
2472,"sou","sout2746","ea",35,22,13,0
2473,"ovd","elfd1234","ea",87,37,50,0
2474,"cde","chen1255","ea",70,46,24,0
2475,"mns","mans1258","ea",31,20,11,0
2476,"oss","osse1243","ea",44,37,7,0
2477,"sce","dong1285","ea",34,28,6,0
2478,"oci","occi1239","ea",59,27,32,0
2479,"pan","panj1256","ea",44,27,17,0
2480,"ces","czec1258","ea",40,27,13,0
2481,"knd","kond1303","ea",33,23,10,0
2482,"yrk","nene1249","ea",35,26,9,0
2483,"iii","sich1238","ea",74,58,16,0
2484,"kmr","nort2641","ea",38,30,8,0
2485,"sel","selk1253","ea",41,16,25,0
2486,"cng","nort2722","ea",63,39,24,0
2487,"aae","arbe1236","ea",37,30,7,0
2488,"lit","lith1251","ea",57,45,12,0
2489,"khg","kham1282","ea",96,60,36,0
2490,"vep","veps1250","ea",44,34,10,0
2491,"tvn","merg1238","ea",48,27,21,0
2492,"tts","nort2741","ea",32,19,13,0
2493,"lvs","stan1325","ea",42,26,16,0
2494,"sjt","ters1235","ea",69,51,18,0
2495,"ory","oriy1255","ea",42,31,11,0
2496,"tts","nort2741","ea",33,21,12,0
2497,"sje","pite1240","ea",54,45,9,0
2498,"bgp","east2304","ea",54,35,19,0
2499,"srp","serb1264","ea",34,24,10,0
2500,"bak","bash1264","ea",39,28,11,0
2501,"mjg","tuuu1240","ea",35,25,10,0
2502,"scu","shum1243","ea",50,44,6,0
2503,"ukr","ukra1253","ea",41,35,6,0
2504,"loy","lowa1242","ea",42,35,7,0
2505,"sco","scot1243","ea",37,24,13,0
2506,"mhr","east2328","ea",31,21,10,0
2507,"shn","shan1277","ea",33,23,10,0
2508,"snd","sind1272","ea",64,47,17,0
2509,"oss","osse1243","ea",43,36,7,0
2510,"gdq","mehr1241","ea",45,31,14,0
2511,"khr","khar1287","ea",39,34,5,0
2512,"che","chec1245","ea",64,39,25,0
2513,"tgl","taga1270","ea",26,21,5,0
2514,"wbl","wakh1245","ea",50,38,12,0
2515,"eng","stan1293","ea",40,24,16,0
2516,"ast","astu1245","ea",26,19,7,0
2517,"pht","phut1244","ea",30,21,9,0
2518,"nod","nort2740","ea",33,21,12,0
2519,"khg","kham1282","ea",133,100,33,0
2520,"pes","west2369","ea",29,23,6,0
2521,"gle","iris1253","ea",52,34,18,0
2522,"xsr","sher1255","ea",47,34,13,0
2523,"slr","sala1264","ea",43,31,12,0
2524,"lez","lezg1247","ea",96,88,8,0
2525,"khg","kham1282","ea",77,56,21,0
2526,"srb","sora1254","ea",26,18,8,0
2527,"ola","walu1241","ea",46,32,14,0
2528,"kfq","kork1243","ea",41,31,10,0
2529,"pam","pamp1243","ea",22,17,5,0
2530,"rmt","doma1258","ea",45,33,12,0
2531,"pht","phut1244","ea",29,20,9,0
2532,"mhr","east2328","ea",30,21,9,0
2533,"ers","ersu1241","ea",60,54,6,0
2534,"adx","amdo1237","ea",59,53,6,0
2535,"fin","finn1318","ea",23,15,8,0
2536,"udm","udmu1245","ea",33,23,10,0
2537,"tks","khal1271","ea",37,23,14,0
2538,"mut","west2408","ea",26,21,5,0
2539,"sxg","shix1238","ea",88,51,37,0
2540,"kim","kara1462","ea",67,28,39,0
2541,"hsb","uppe1395","ea",42,33,9,0
2542,"hin","hind1269","ea",55,34,21,0
2543,"gdb","pott1240","ea",39,19,20,0
2544,NA,"nucl1729","ea",53,37,16,0
2545,"bcc","sout2642","ea",32,24,8,0
2546,"sro","camp1261","ea",58,44,14,0
2547,"tcy","tulu1258","ea",35,21,14,0
2548,"acn","acha1249","ea",59,36,23,0
2549,"che","chec1245","ea",70,39,31,0
2550,"sat","sant1410","ea",57,26,31,0
2551,"shn","shan1277","ea",31,21,10,0
2552,"abk","abkh1244","ea",70,67,3,0
2553,"adx","amdo1237","ea",58,48,10,0
2554,"swe","swed1254","ea",35,18,17,0
2555,"cat","stan1289","ea",35,25,10,0
2556,"mjg","tuuu1240","ea",31,25,6,0
2557,"hun","hung1274","ea",39,25,14,0
2558,"bod","tibe1272","ea",56,27,29,0
2559,"mal","mala1464","ea",53,38,15,0
2560,"yix","axiy1235","ea",52,38,14,0
2561,"bsk","buru1296","ea",48,38,10,0
2562,"cdo","mind1253","ea",35,15,20,0
2563,"tea","temi1246","ea",49,19,30,0
2564,"sxu","uppe1400","ea",35,15,20,0
2565,"gdo","ghod1238","ea",66,53,13,0
2566,"sms","skol1241","ea",75,51,24,0
2567,"jah","jahh1242","ea",52,22,30,0
2568,"isl","icel1247","ea",45,30,15,0
2569,"rmy","vlax1238","ea",34,27,7,0
2570,"ude","udih1248","ea",40,19,21,0
2571,"ast","astu1245","ea",27,20,7,0
2572,"tdd","tain1252","ea",29,19,10,0
2573,"sou","sout2746","ea",32,20,12,0
2574,"che","chec1245","ea",64,39,25,0
2575,"koi","komi1269","ea",37,30,7,0
2576,"gbj","bodo1267","ea",36,17,19,0
2577,"bsk","buru1296","ea",59,38,21,0
2578,"lis","lisu1250","ea",42,32,10,0
2579,"tyv","tuvi1240","ea",52,28,24,0
2580,"kpt","kara1474","ea",56,46,10,0
2581,"mrj","west2392","ea",33,23,10,0
2582,"tyj","taid1248","ea",34,21,13,0
2583,"eus","basq1248","ea",30,23,7,0
2584,"bre","bret1244","ea",66,32,34,0
2585,"pmj","sout2729","ea",60,43,17,0
2586,"pbt","sout2436","ea",33,26,7,0
2587,"khg","kham1282","ea",64,49,15,0
2588,"peh","bona1250","ea",36,25,11,0
2589,"wne","wane1241","ea",30,23,7,0
2590,"oss","digo1242","ea",42,36,6,0
2591,"khg","kham1282","ea",78,49,29,0
2592,"als","tosk1239","ea",38,29,9,0
2593,"ltg","east2282","ea",55,38,17,0
2594,"cat","stan1289","ea",35,25,10,0
2595,"tuk","turk1304","ea",37,21,16,0
2596,"nrf","jerr1238","ea",55,23,32,0
2597,"khm","cent1989","ea",46,17,29,0
2598,"asm","assa1263","ea",36,22,14,0
2599,"xal","kalm1243","ea",39,23,16,0
2600,"khg","kham1282","ea",51,44,7,0
2601,"gla","scot1245","ea",82,33,49,0
2602,"dsb","lowe1385","ea",42,35,7,0
2603,"yrk","nene1249","ea",33,24,9,0
2604,"pol","poli1260","ea",35,27,8,0
2605,"swi","suii1243","ea",61,46,15,0
2606,"ilo","ilok1237","ea",25,19,6,0
2607,"ars","najd1235","ea",33,25,8,0
2608,"ahk","akha1245","ea",57,34,23,0
2609,"tat","tata1255","ea",43,29,14,0
2610,"kbd","kaba1278","ea",51,44,7,0
2611,"tam","tami1289","ea",36,24,12,0
2612,"uig","uigh1240","ea",43,28,15,0
2613,"bsk","buru1296","ea",48,38,10,0
2614,"adx","amdo1237","ea",49,43,6,0
2615,"eus","basq1248","ea",28,21,7,0
2616,"myv","erzy1239","ea",35,29,6,0
2617,"npa","narp1239","ea",49,25,24,0
2618,"bgn","west2368","ea",33,23,10,0
2619,"glg","gali1258","ea",30,23,7,0
2620,"nmm","mana1288","ea",41,30,11,0
2621,"shv","sheh1240","ea",38,30,8,0
2622,"bgn","west2368","ea",33,24,9,0
2623,"por","port1283","ea",41,21,20,0
2624,"ben","beng1280","ea",47,30,17,0
2625,"yux","sout2750","ea",36,20,16,0
2626,"oss","osse1243","ea",46,39,7,0
2627,"pbv","pnar1238","ea",39,24,15,0
2628,"nyw","nyaw1245","ea",31,19,12,0
2629,"bvr","bura1267","er",26,21,5,0
2630,"bck","buna1275","er",24,20,4,0
2631,"gni","goon1238","er",23,19,4,0
2632,"zml","madn1237","er",22,17,5,0
2633,"mpb","mull1237","er",19,14,5,0
2634,"mwf","murr1259","er",28,24,4,0
2635,"nam","nang1259","er",23,19,4,0
2636,"wdj","wadj1254","er",22,17,5,0
2637,"zmm","mari1417","er",20,16,4,0
2638,"zmt","mari1419","er",32,28,4,0
2639,"mfr","mari1424","er",24,20,4,0
2640,"zmg","mart1254","er",31,27,4,0
2641,"amy","amii1238","er",32,27,5,0
2642,"lrg","lara1258","er",24,18,6,0
2643,"lmc","nucl1327","er",25,22,3,0
2644,"umr","umbu1235","er",25,17,8,0
2645,"wrk","gara1269","er",17,14,3,0
2646,"wny","wany1247","er",20,14,6,0
2647,"wrk","gara1269","er",17,14,3,0
2648,"err","erre1238","er",23,18,5,0
2649,"zme","mang1382","er",23,18,5,0
2650,"urc","urni1239","er",23,18,5,0
2651,"aoi","anin1240","er",26,22,4,0
2652,"ngk","ngal1292","er",29,23,6,0
2653,"gbu","gaga1251","er",27,17,10,0
2654,"nig","ngal1293","er",27,22,5,0
2655,"nid","ngan1295","er",35,26,9,0
2656,"gup","gund1246","er",27,22,5,0
2657,"gup","gund1246","er",27,22,5,0
2658,"gup","gune1238","er",28,22,6,0
2659,"gup","mura1269","er",27,22,5,0
2660,"gup","guma1252","er",27,22,5,0
2661,"gup","naia1238","er",27,22,5,0
2662,"djn","djau1244","er",27,22,5,0
2663,"rmb","remb1249","er",28,22,6,0
2664,"wrz","wara1290","er",21,16,5,0
2665,"nuy","nung1290","er",25,19,6,0
2666,"amg","amar1271","er",24,21,3,0
2667,"mhg","marg1251","er",26,23,3,0
2668,"wur","wurr1238","er",23,20,3,0
2669,"mph","maun1240","er",22,17,5,0
2670,"ilg","gari1254","er",24,21,3,0
2671,"ilg","ilga1238","er",24,21,3,0
2672,"ibd","iwai1244","er",23,20,3,0
2673,"mep","miri1266","er",20,16,4,0
2674,"gia","kitj1240","er",24,19,5,0
2675,"ggk","kung1259","er",22,17,5,0
2676,"djj","djee1236","er",21,16,5,0
2677,"gge","gura1252","er",27,22,5,0
2678,"nck","naka1260","er",25,20,5,0
2679,"mec","mara1385","er",23,19,4,0
2680,"wnd","wand1263","er",20,17,3,0
2681,"alh","alaw1244","er",26,22,4,0
2682,"mpc","mang1381","er",22,17,5,0
2683,"djd","djam1255","er",22,18,4,0
2684,"djd","ngal1294","er",21,17,4,0
2685,"nug","nung1291","er",17,14,3,0
2686,"nji","ngar1283","er",21,17,4,0
2687,"jig","djin1251","er",20,17,3,0
2688,"wmb","binb1242","er",23,17,6,0
2689,"wmb","guda1243","er",19,16,3,0
2690,"wmb","wamb1258","er",23,17,6,0
2691,NA,"mink1237","er",23,20,3,0
2692,NA,"ngum1253","er",20,17,3,0
2693,"nyh","nyig1240","er",20,17,3,0
2694,"wwr","warr1258","er",20,17,3,0
2695,"dyd","dyug1238","er",28,22,6,0
2696,"ywr","yawu1244","er",28,22,6,0
2697,"bcj","bard1255","er",24,17,7,0
2698,"nmp","nima1245","er",23,17,6,0
2699,"dyb","dyab1238","er",20,17,3,0
2700,"djw","djaw1238","er",20,17,3,0
2701,"nyv","nyul1247","er",20,17,3,0
2702,"aly","alya1239","er",43,40,3,0
2703,"amx","east2380","er",44,40,4,0
2704,"amx","west2442","er",44,40,4,0
2705,"adg","ande1247","er",44,40,4,0
2706,"aer","mpar1238","er",44,40,4,0
2707,"axe","ayer1246","er",43,39,4,0
2708,"aer","east2379","er",44,40,4,0
2709,"axl","lowe1436","er",44,40,4,0
2710,"are","west2441","er",44,40,4,0
2711,"gbb","kayt1238","er",43,40,3,0
2712,"xjb","yugu1249","er",20,12,8,0
2713,"gih","gida1240","er",21,13,8,0
2714,NA,"guwa1244","er",19,13,6,0
2715,"xjb","minj1242","er",20,12,8,0
2716,"bdy","waal1238","er",20,12,8,0
2717,"xbg","bung1264","er",23,20,3,0
2718,NA,"warr1257","er",26,20,6,0
2719,"kld","gami1243","er",21,15,6,0
2720,"zmu","muru1266","er",25,19,6,0
2721,"wyb","wang1291","er",21,15,6,0
2722,"wyb","wayi1238","er",21,15,6,0
2723,"wrh","wira1262","er",21,15,6,0
2724,"kld","wirr1237","er",21,15,6,0
2725,"kld","yuwa1242","er",21,15,6,0
2726,"kld","yuwa1243","er",21,15,6,0
2727,NA,"dhud1236","er",21,15,6,0
2728,"jan","jand1248","er",19,13,6,0
2729,NA,NA,"er",19,13,6,0
2730,"yxg","yaga1262","er",19,13,6,0
2731,"yxg","yaga1262","er",19,13,6,0
2732,"dbl","dyir1250","er",16,13,3,0
2733,"wgy","warr1255","er",19,13,6,0
2734,"kgs","kumb1268","er",19,13,6,0
2735,"kgs","kumb1268","er",19,13,6,0
2736,"xya","yayg1236","er",20,14,6,0
2737,"xgw","guwa1242","er",23,20,3,0
2738,"yda","yand1251","er",24,21,3,0
2739,"ktg","kalk1246","er",26,20,6,0
2740,"ylr","yala1262","er",24,20,4,0
2741,"bxj","bayu1240","er",26,20,6,0
2742,"bxn","burd1238","er",26,20,6,0
2743,"dhl","dhal1245","er",26,20,6,0
2744,"dze","djiw1241","er",26,20,6,0
2745,"dhr","dhar1247","er",31,25,6,0
2746,"iin","thii1234","er",26,20,6,0
2747,"wri","wari1262","er",26,20,6,0
2748,NA,"mith1236","er",29,26,3,0
2749,"dif","dier1241","er",25,22,3,0
2750,"dit","dira1238","er",25,22,3,0
2751,"nmv","kara1508","er",25,22,3,0
2752,"nmv","ngam1284","er",25,22,3,0
2753,"bxi","pirl1238","er",25,22,3,0
2754,"ynd","yand1253","er",30,26,4,0
2755,"hrp","nhir1234","er",29,26,3,0
2756,"yww","yawa1258","er",30,26,4,0
2757,"dif","dier1241","er",24,21,3,0
2758,"xpt","punt1240","er",21,18,3,0
2759,"xwk","wong1246","er",30,26,4,0
2760,"xwk","wong1246","er",30,26,4,0
2761,"ard","arab1267","er",24,21,3,0
2762,"wgg","wang1290","er",24,21,3,0
2763,"pit","pitt1247","er",26,21,5,0
2764,"wnm","wang1289","er",26,21,5,0
2765,"lku","kuun1236","er",25,19,6,0
2766,"xpa","pirr1240","er",24,19,5,0
2767,"gll","kala1380","er",21,18,3,0
2768,"bia","badi1246","er",23,20,3,0
2769,"vml","malg1242","er",26,20,6,0
2770,"nha","nhan1238","er",33,27,6,0
2771,"wbv","waja1257","er",26,20,6,0
2772,"yia","ying1247","er",26,20,6,0
2773,NA,"cola1237","er",22,17,5,0
2774,"dgw","daun1234","er",23,20,3,0
2775,"wyi","woiw1237","er",23,20,3,0
2776,"wth","wath1238","er",23,20,3,0
2777,"wyi","woiw1237","er",23,20,3,0
2778,NA,"yari1243","er",23,20,3,0
2779,"llj","ladj1234","er",21,17,4,0
2780,"dmd","madh1244","er",20,16,4,0
2781,"xwd","wadi1260","er",21,17,4,0
2782,NA,"west2443","er",21,17,4,0
2783,NA,"djad1246","er",21,17,4,0
2784,"rnr","nari1241","er",23,18,5,0
2785,"tjw","djab1234","er",21,17,4,0
2786,"xww","wemb1241","er",22,16,6,0
2787,"xwt","wotj1234","er",19,15,4,0
2788,"ihw","gana1268","er",25,17,8,0
2789,"unn","gana1278","er",22,17,5,0
2790,"unn","gana1278","er",22,17,5,0
2791,"unn","gana1278","er",22,17,5,0
2792,NA,"kera1256","er",23,20,3,0
2793,NA,"lowe1402","er",23,20,3,0
2794,NA,"ngin1247","er",23,20,3,0
2795,"nay","narr1259","er",25,20,5,0
2796,"xth","yith1234","er",23,20,3,0
2797,"bym","bidy1243","er",20,16,4,0
2798,"gnl","gang1268","er",18,15,3,0
2799,"bzr","biri1256","er",18,15,3,0
2800,"bzr","biri1256","er",18,15,3,0
2801,"gnl","gang1268","er",18,15,3,0
2802,"gnl","gang1268","er",22,16,6,0
2803,"gnl","gang1268","er",18,15,3,0
2804,"bzr","biri1256","er",18,15,3,0
2805,"bzr","biri1256","er",18,15,3,0
2806,"bzr","biri1256","er",18,15,3,0
2807,"bzr","biri1256","er",18,15,3,0
2808,"bzr","biri1256","er",18,15,3,0
2809,"gnl","gang1268","er",18,15,3,0
2810,"bzr","biri1256","er",18,15,3,0
2811,"bzr","biri1256","er",18,15,3,0
2812,"bym","bidy1243","er",17,14,3,0
2813,"xgm","dhar1248","er",21,18,3,0
2814,"gyf","gung1248","er",20,16,4,0
2815,"kgl","kung1258","er",18,15,3,0
2816,"gyy","guny1241","er",31,25,6,0
2817,"zmc","marg1253","er",31,25,6,0
2818,NA,"gudj1237","er",18,15,3,0
2819,"gdc","gugu1253","er",17,14,3,0
2820,"wrg","waru1264","er",17,13,4,0
2821,"bym","bidy1243","er",18,15,3,0
2822,"bzr","biri1256","er",18,15,3,0
2823,"bym","bidy1243","er",21,18,3,0
2824,"bym","bidy1243","er",19,16,3,0
2825,"gbd","kara1476","er",21,17,4,0
2826,"mem","mang1383","er",24,17,7,0
2827,"nna","nyan1301","er",21,17,4,0
2828,"ggd","guga1239","er",23,16,7,0
2829,"xyk","mayi1236","er",21,18,3,0
2830,"xmy","maya1280","er",21,18,3,0
2831,"nxn","ngaw1240","er",22,19,3,0
2832,"xyj","mayi1235","er",21,18,3,0
2833,"nxn","ngaw1240","er",21,18,3,0
2834,"nxn","ngaw1240","er",22,19,3,0
2835,"kba","kala1379","er",26,20,6,0
2836,"lkm","kala1401","er",26,20,6,0
2837,"nju","ngad1258","er",26,20,6,0
2838,"nju","ngad1258","er",26,20,6,0
2839,"vka","kari1304","er",23,20,3,0
2840,"vku","kurr1243","er",27,21,6,0
2841,"vma","mart1255","er",26,20,6,0
2842,"nlr","ngar1286","er",23,17,6,0
2843,"nrl","ngar1287","er",23,20,3,0
2844,"nhf","nhuw1239","er",26,20,6,0
2845,"nly","nyam1271","er",23,17,6,0
2846,"xny","nija1241","er",25,20,5,0
2847,"xny","nija1241","er",26,20,6,0
2848,"pnw","pany1241","er",25,20,5,0
2849,"yij","yind1247","er",25,19,6,0
2850,"yij","yind1247","er",26,20,6,0
2851,"nbj","bili1250","er",23,17,6,0
2852,"gue","wany1244","er",21,17,4,0
2853,"gue","guri1247","er",23,17,6,0
2854,"ddj","jaru1254","er",23,17,6,0
2855,"gue","maln1239","er",21,17,4,0
2856,"mwd","mudb1240","er",23,17,6,0
2857,"rxd","ngar1288","er",24,18,6,0
2858,"nbj","ngar1235","er",23,17,6,0
2859,"wmt","walm1241","er",23,17,6,0
2860,"wrl","warl1255","er",28,22,6,0
2861,"wbp","warl1254","er",24,18,6,0
2862,"nyt","nyaw1247","er",18,12,6,0
2863,"qgu","wulg1239","er",21,15,6,0
2864,"nys","nyun1247","er",22,17,5,0
2865,"xbp","bibb1234","er",22,17,5,0
2866,"xgg","gore1235","er",22,17,5,0
2867,"nys","kani1276","er",22,17,5,0
2868,"nys","nyun1247","er",22,17,5,0
2869,"pnj","pinj1244","er",22,17,5,0
2870,"wxw","ward1248","er",22,17,5,0
2871,"xwj","waju1234","er",22,17,5,0
2872,"nys","nyun1247","er",22,17,5,0
2873,"nys","nyun1247","er",22,17,5,0
2874,"nys","nyun1247","er",22,17,5,0
2875,"bjd","band1337","er",26,20,6,0
2876,"drl","darl1243","er",26,20,6,0
2877,NA,"pall1243","er",25,20,5,0
2878,"ikr","ikar1243","er",23,18,5,0
2879,"ikr","ikar1243","er",27,17,10,0
2880,"ggr","aghu1254","er",27,20,7,0
2881,"typ","thay1248","er",31,23,8,0
2882,NA,"kawa1290","er",28,23,5,0
2883,NA,"kawa1290","er",28,23,5,0
2884,NA,"angu1242","er",36,19,17,0
2885,"gvn","kuku1273","er",16,13,3,0
2886,"kky","gugu1255","er",23,17,6,0
2887,"gvn","kuku1273","er",16,13,3,0
2888,"vmu","mulu1243","er",16,13,3,0
2889,"gvn","kuku1273","er",16,13,3,0
2890,"dyy","dyaa1242","er",19,13,6,0
2891,"yii","yidi1250","er",19,13,6,0
2892,"bpt","barr1247","er",25,17,8,0
2893,"djf","djan1238","er",16,13,3,0
2894,"lby","lamu1254","er",29,26,3,0
2895,"zmv","mbar1253","er",29,24,5,0
2896,"wim","wikm1247","er",26,16,10,0
2897,"wig","wikn1245","er",28,16,12,0
2898,"ayd","ayab1239","er",25,15,10,0
2899,"wua","wikn1246","er",30,20,10,0
2900,"kuy","kuuk1238","er",21,15,6,0
2901,"pkn","paka1251","er",31,21,10,0
2902,"ump","umpi1239","er",22,16,6,0
2903,"ayd","ayab1239","er",26,16,10,0
2904,"gko","kokn1236","er",25,18,7,0
2905,"gdj","gurd1238","er",28,19,9,0
2906,"xut","kuth1240","er",25,17,8,0
2907,NA,"wala1263","er",28,19,9,0
2908,"aid","alng1239","er",28,24,4,0
2909,"dth","arit1239","er",22,17,5,0
2910,"dgt","ndra1239","er",23,19,4,0
2911,NA,"tyan1235","er",29,19,10,0
2912,"lnj","leni1238","er",29,24,5,0
2913,NA,"luth1234","er",22,18,4,0
2914,NA,"mbiy1238","er",29,23,6,0
2915,"xpj","mpal1238","er",26,22,4,0
2916,NA,"ngko1236","er",26,19,7,0
2917,"amz","atam1239","er",22,18,4,0
2918,"avm","angg1238","er",24,18,6,0
2919,"amz","atam1239","er",26,18,8,0
2920,NA,"yadh1237","er",26,18,8,0
2921,NA,"yinw1236","er",27,23,4,0
2922,"kkp","gugu1254","er",21,15,6,0
2923,"thd","thay1249","er",26,16,10,0
2924,"kjn","ulku1238","er",28,23,5,0
2925,"yiy","yiry1245","er",26,20,6,0
2926,"wmi","wami1239","er",21,15,6,0
2927,"mvl","mbar1254","er",27,17,10,0
2928,"vmb","mbab1239","er",27,15,12,0
