"ID","Name","Description","SegmentClass","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","raisedLarynxEjective","loweredLarynxImplosive","click"
"0bdf9b9e8734671cb84381a9033531ac","d̪ð̪","LATIN SMALL LETTER D - COMBINING BRIDGE BELOW - LATIN SMALL LETTER ETH - COMBINING BRIDGE BELOW","consonant","0064+00F0","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","+","+","+","+","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-"
"1ab5a3a42d4c9e48accd3c8fc6828872","eɪ̃","LATIN SMALL LETTER E - LATIN LETTER SMALL CAPITAL I - COMBINING TILDE","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-,+","-","-","0","0","-","0","0","0","+","-,+","-","+","-","+,-","-","-","+","-","-","-","0","-","-","0"
"705ccf07befd62b901005c8b469b6400","ɬl","LATIN SMALL LETTER L WITH BELT - LATIN SMALL LETTER L","consonant","0","-","-","-","-","+","-,+","+","+,0","-,+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-,+","-","-","-","-","-","-","-"
"52cba3877012c959e86691313b461f04","m̥m","LATIN SMALL LETTER M - COMBINING RING BELOW - LATIN SMALL LETTER M","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","+,0","-,0","-,0","-,0","0","0","0","-,0","0","0","0","0","0","0","0","-","-,0","-,0","-,0","-,0","-,0","-,0","-,0"
"368490daa1563ca3c483d536cde7858e","n̥n","LATIN SMALL LETTER N - COMBINING RING BELOW - LATIN SMALL LETTER N","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","0","0","0","0","-","-,0","-,0","-,0","-,0","-,0","-,0","-,0"
"94f671c134377a42d9dab846f323ea27","ɲ̥ɲ̥","LATIN SMALL LETTER N WITH LEFT HOOK - COMBINING RING BELOW - LATIN SMALL LETTER N WITH LEFT HOOK - COMBINING RING BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","+,0","-,0","+,0","-,0","+,0","+,0","-,0","+,0","-,0","0","0","0","-","-,0","-,0","-,0","-,0","-,0","-,0","-,0"
"a3f2b554f3b46857ae0b2cd1cbe5c3fa","ŋ̊ŋ","LATIN SMALL LETTER ENG - COMBINING RING ABOVE - LATIN SMALL LETTER ENG","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","-","-,0","-,0","-,0","-,0","-,0","-,0","-,0"
"096ab4ef22d5494fb339448898ce6592","oʊ̃","LATIN SMALL LETTER O - LATIN SMALL LETTER UPSILON - COMBINING TILDE","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-,+","-","+","+","-","-","0","0","0","+","-,+","-","-","+","+,-","-","-","+","-","-","-","0","-","-","0"
"9d61cf6916f4e0d6b25818627167c0c3","t̪θ̪","LATIN SMALL LETTER T - COMBINING BRIDGE BELOW - GREEK SMALL LETTER THETA - COMBINING BRIDGE BELOW","consonant","0074+03B8","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","+","+","+","+","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-"
"3e6df69e3f882e40604390d43caca519","ʍw","LATIN SMALL LETTER TURNED W - LATIN SMALL LETTER W","consonant","0","-","-","-","-","-","-,+","+","+,0","-,+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","0","0","-,+","-","+,-","-","-","-","-","-"
"7f0d7cc7ce356c887c6bb8ac89d2c17e","ˀ˦","MODIFIER LETTER GLOTTAL STOP - MODIFIER LETTER HIGH TONE BAR","tone","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","+","0","0","0","0"
"b3188698224b126cbc5968bac46d9546","äi","LATIN SMALL LETTER A - COMBINING DIAERESIS - LATIN SMALL LETTER I","vowel","0,NA","-,NA","+,NA","-,NA","-,NA","-,NA","+,NA","+,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","-,NA","0,NA","0,NA","-,NA","0,NA","0,NA","0,NA","+,NA","-,NA","+,NA","-,NA","-,NA","0,NA","-,NA","-,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","0,NA"
"14226d6f0c83792c725c40b62eb56c80","äu̽","LATIN SMALL LETTER A - COMBINING DIAERESIS - LATIN SMALL LETTER U - COMBINING X ABOVE","vowel","0,NA","-,NA","+,NA","-,NA","-,NA","-,NA","+,NA","+,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","-,NA","0,NA","0,NA","-,NA","0,NA","0,NA","0,NA","+,NA","-,NA","+,NA","-,NA","-,NA","0,NA","-,NA","-,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","0,NA"
"7fb4b05e3ea4c24963608b5af910d75f","i̞ä","LATIN SMALL LETTER I - COMBINING DOWN TACK BELOW - LATIN SMALL LETTER A - COMBINING DIAERESIS","vowel","0,NA","-,NA","+,NA","-,NA","-,NA","-,NA","+,NA","+,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","-,NA","0,NA","0,NA","-,NA","0,NA","0,NA","0,NA","+,NA","+,NA","-,NA","+,NA","-,NA","0,NA","-,NA","-,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","0,NA"
"1f18c02f59cdc140178d0fe143056859","iäu̽","LATIN SMALL LETTER I - LATIN SMALL LETTER A - COMBINING DIAERESIS - LATIN SMALL LETTER U - COMBINING X ABOVE","vowel","0,0,NA","-,-,NA","+,+,NA","-,-,NA","-,-,NA","-,-,NA","+,+,NA","+,+,NA","0,0,NA","+,+,NA","-,-,NA","-,-,NA","-,-,NA","-,-,NA","-,-,NA","0,0,NA","0,0,NA","-,-,NA","0,0,NA","0,0,NA","0,0,NA","+,+,NA","+,-,NA","-,+,NA","+,-,NA","-,-,NA","+,0,NA","-,-,NA","-,-,NA","+,+,NA","-,-,NA","-,-,NA","-,-,NA","0,0,NA","-,-,NA","-,-,NA","0,0,NA"
"70807b93c3ef896c5e3785cfebd2ffde","i̞e̞","LATIN SMALL LETTER I - COMBINING DOWN TACK BELOW - LATIN SMALL LETTER E - COMBINING DOWN TACK BELOW","vowel","0,NA","-,NA","+,NA","-,NA","-,NA","-,NA","+,NA","+,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","-,NA","0,NA","0,NA","-,NA","0,NA","0,NA","0,NA","+,NA","+,NA","-,NA","+,NA","-,NA","0,NA","-,NA","-,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","0,NA"
"74c766dee49982829838e19b3dbadcdd","iɔ̽","LATIN SMALL LETTER I - LATIN SMALL LETTER OPEN O - COMBINING X ABOVE","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-,+","0,+","0,-","-","0","0","0","+","+,-","-","+,-","-,0","+,-","-","-","+","-","-","-","0","-","-","0"
"1a9539e26c6c61685c97586d69b2a75e","ɔ̽","LATIN SMALL LETTER OPEN O - COMBINING X ABOVE","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","0","-","-","-","+","-","-","-","0","-","-","0"
"f4372a07ab737d133580baa5b9c0d045","ɔ̽i","LATIN SMALL LETTER OPEN O - COMBINING X ABOVE - LATIN SMALL LETTER I","vowel","0,NA","-,NA","+,NA","-,NA","-,NA","-,NA","+,NA","+,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","+,NA","+,NA","-,NA","-,NA","0,NA","0,NA","0,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","-,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","0,NA"
"96d1139314f79f80d642d34b8116ac82","u̽i","LATIN SMALL LETTER U - COMBINING X ABOVE - LATIN SMALL LETTER I","vowel","0,NA","-,NA","+,NA","-,NA","-,NA","-,NA","+,NA","+,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","+,NA","+,NA","-,NA","-,NA","0,NA","0,NA","0,NA","+,NA","0,NA","-,NA","-,NA","0,NA","0,NA","-,NA","-,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","0,NA"
"7e6f9dc6857873285d2dccfc90c81847","˩˧","MODIFIER LETTER EXTRA-LOW TONE BAR - MODIFIER LETTER MID TONE BAR","tone","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c3f408b1b960acaec4874a4cc78a14c3","a̞","LATIN SMALL LETTER A - COMBINING DOWN TACK BELOW","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","-","-","0"
"f9adc21b7667e357a2444e376a4c47c7","aːĭ","LATIN SMALL LETTER A - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER I - COMBINING BREVE","vowel","0","-,0","+,0","-,+","+,-","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","-,0","+,0","-,0","-,0","0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"627836fc09f36ca53a6212cb7a4dfbfb","aːŭ","LATIN SMALL LETTER A - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER U - COMBINING BREVE","vowel","0","-,0","+,0","-,+","+,-","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","-,0","+,0","-,0","-,0","0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"d73581c71fac54bd432d8a0758eae80a","iːŭ","LATIN SMALL LETTER I - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER U - COMBINING BREVE","vowel","0","-,0","+,0","-,+","+,-","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"f97f76a30050ef9ab42ecabee9b36ce1","ɪ̞","LATIN LETTER SMALL CAPITAL I - COMBINING DOWN TACK BELOW","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","0","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
"071a858a1ea2d7c41ca4428c345ecc82","œ̞","LATIN SMALL LIGATURE OE - COMBINING DOWN TACK BELOW","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","0","+","-","-","-","-","+","-","-","-","0","-","-","0"
"724ee8706261c8133fec0cc54b0d44e2","ɔːĭ","LATIN SMALL LETTER OPEN O - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER I - COMBINING BREVE","vowel","0","-,0","+,0","-,+","+,-","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","-,0","0","0","0","+,0","-,0","-,0","-,0","+,0","-,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"1d6df6f43524003ab91e91c8a850c7be","ɵy","LATIN SMALL LETTER BARRED O - LATIN SMALL LETTER Y","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-,+","-","-,+","-","+","-","-","+","-","-","-","0","-","-","0"
"0fafa10c2f14def29cacaac523dc9498","uːĭ","LATIN SMALL LETTER U - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER I - COMBINING BREVE","vowel","0","-,0","+,0","-,+","+,-","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","-,0","0","0","0","+,0","+,0","-,0","-,0","+,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"8f92fe874ff254383e32ec9e6d5b1fb6","ʊ̟","LATIN SMALL LETTER UPSILON - COMBINING PLUS SIGN BELOW","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","0","-","-","-","+","-","-","-","0","-","-","0"
"d8f11390bea7df420436bf91082e1918","æu̯","LATIN SMALL LETTER AE - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-,+","0,+","0,-","-","0","0","0","+","-,+","+,-","+,-","-,+","0,+","-","-","+","-","-","-","0","-","-","0"
"0fcbf60c9a7a42857886ef28aaa5338f","æʌ̯","LATIN SMALL LETTER AE - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+,-","+,-","-,+","0,-","-","-","+","-","-","-","0","-","-","0"
"815fc64b7d061e42729c75eafbaa3b0d","ɑi̯","LATIN SMALL LETTER ALPHA - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","+,-","-,+","+,-","0,+","-","-","+","-","-","-","0","-","-","0"
"f599c388c78413e65956ef3327fa6246","ɑu̯","LATIN SMALL LETTER ALPHA - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-,+","0,+","0,-","-","0","0","0","+","-,+","+,-","-","+","0,+","-","-","+","-","-","-","0","-","-","0"
"f6bf22d5689f7736c3cd83edcea4d968","ɒu̯","LATIN SMALL LETTER TURNED ALPHA - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-,+","+,-","-","+","0,+","-","-","+","-","-","-","0","-","-","0"
"b33eef50b3ecec1ca1f902a3a036bf49","b̥","LATIN SMALL LETTER B - COMBINING RING BELOW","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"e773b27bc4e29640179be2501d22c836","b̥ʰ","LATIN SMALL LETTER B - COMBINING RING BELOW - MODIFIER LETTER SMALL H","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
"d993244c23f776ba580af5257f0e317c","d̥","LATIN SMALL LETTER D - COMBINING RING BELOW","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"c8a8107f67042268dc9abeaa1c837381","d̥z̥","LATIN SMALL LETTER D - COMBINING RING BELOW - LATIN SMALL LETTER Z - COMBINING RING BELOW","consonant","0064+007A","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","-","+","-","-","-","-","-","-"
"fd971a158b7682333587d32824664d5e","eʌ̯","LATIN SMALL LETTER E - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+,-","-,+","+,-","-","-","+","-","-","-","0","-","-","0"
"7c00603afa88e9d55d23798c2d81f18c","ɡ̊","LATIN SMALL LETTER SCRIPT G - COMBINING RING ABOVE","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","-","-","-","-","-","-"
"2cca89f55b50b863607d75a81cb89025","ɡ̊ʰ","LATIN SMALL LETTER SCRIPT G - COMBINING RING ABOVE - MODIFIER LETTER SMALL H","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","+","-","-","-","-","-"
"568c9c91a7e4dd9cbb81de6dc75ea289","i̯æ","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER AE","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"091610afcee4946bf21227e41fe8e7f5","i̯ɑ","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER ALPHA","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"7d398b1d81fe8b43af50eb0df3d9e708","i̯ɒ","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER TURNED ALPHA","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"13b8c0d1e2ba027d5fcbcf4ae5a5d627","i̯ø","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER O WITH STROKE","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"28ac6aaa96b055ea19c64f33f1348406","i̯œ","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LIGATURE OE","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"bf207f69fafa2c07ce3650ef27793a14","i̯œ̞","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LIGATURE OE - COMBINING DOWN TACK BELOW","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"735a886965ecf7dd043a18a7831ee98f","iu̯","LATIN SMALL LETTER I - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-,+","0,+","0,-","-","0","0","0","+","+","-","+,-","-,+","+","-","-","+","-","-","-","0","-","-","0"
"a9345db7daa3830bc6446bac98148bd6","iʌ̯","LATIN SMALL LETTER I - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+,-","-","+,-","-,+","+,-","-","-","+","-","-","-","0","-","-","0"
"4dcdeaf4e18c99386c11ab59b0e10401","i̯ʌ","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER TURNED V","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"abbaa10592e8d9a3c3b9db93cad9fdf3","i̯y","LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER Y","vowel","0","-,0","-","-,0","-,0","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"22344c93800bccf5aa370c3ef38eabdd","œi̯","LATIN SMALL LIGATURE OE - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","-,+","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
"baa134de662c15ef471dffdb1962cf51","œu̯","LATIN SMALL LIGATURE OE - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-,+","-","+,-","-,+","-,+","-","-","+","-","-","-","0","-","-","0"
"e794eff2537893c79e1021f5b7c678b2","œ̞ʌ̯","LATIN SMALL LIGATURE OE - COMBINING DOWN TACK BELOW - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0,NA","-,NA","+,NA","-,NA","-,NA","-,NA","+,NA","+,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","+,NA","+,NA","-,NA","-,NA","0,NA","0,NA","0,NA","+,NA","-,NA","0,NA","+,NA","-,NA","-,NA","-,NA","-,NA","+,NA","-,NA","-,NA","-,NA","0,NA","-,NA","-,NA","0,NA"
"226eee0e5a47a691302beb92cbe1e91f","øu̯","LATIN SMALL LETTER O WITH STROKE - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-,+","-","+,-","-,+","+","-","-","+","-","-","-","0","-","-","0"
"863095f0267306db161f9a3aa0d7c381","oʌ̯","LATIN SMALL LETTER O - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","-","-","-","+","+,-","-","-","+","-","-","-","0","-","-","0"
"e37519b1bb8267837e14f267ba055ca1","øʌ̯","LATIN SMALL LETTER O WITH STROKE - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","-","-","+,-","-,+","+,-","-","-","+","-","-","-","0","-","-","0"
"3d6f85ecd010dc0d0e2b5279bdf0a1e7","uʌ̯","LATIN SMALL LETTER U - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","+,-","-","-","+","+,-","-","-","+","-","-","-","0","-","-","0"
"d17344b6a65c7cebd74d3fc36dafa328","yu̯","LATIN SMALL LETTER Y - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","+,-","-,+","+","-","-","+","-","-","-","0","-","-","0"
"39ac24306d7506fdc32470ee5d18457f","yʌ̯","LATIN SMALL LETTER Y - LATIN SMALL LETTER TURNED V - COMBINING INVERTED BREVE BELOW","vowel","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","+,-","-","+,-","-,+","+,-","-","-","+","-","-","-","0","-","-","0"
"3a0966c3a2d78f03b915c7f9511308d2","ɪə","LATIN LETTER SMALL CAPITAL I - LATIN SMALL LETTER SCHWA","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+,-","-","+,-","-","-","-","-","+","-","-","-","0","-","-","0"
"f58eda0f526dbf6aa5811341e7d09a1a","œ̃ː","LATIN SMALL LIGATURE OE - COMBINING TILDE - MODIFIER LETTER TRIANGULAR COLON","vowel","0","-","+","-","+","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
"44135f55efe4fec1699559e36f9697f8","øɪ","LATIN SMALL LETTER O WITH STROKE - LATIN LETTER SMALL CAPITAL I","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","-,+","-","+","-","+,-","-","-","+","-","-","-","0","-","-","0"
"66f871802bef52252c602df6ef085a15","c̠","LATIN SMALL LETTER C - COMBINING MINUS SIGN BELOW","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","+","-","+","+","-","+","-","0","0","0","-","-","-","-","-","-","-","-"
"920e6f20ff5b87fe782b206430610977","ɲ̠","LATIN SMALL LETTER N WITH LEFT HOOK - COMBINING MINUS SIGN BELOW","consonant","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","-","+","-","+","+","-","+","-","0","0","0","+","-","-","-","-","-","-","-"
"ed351a86c73c9915c883a678d2e7f5a3","ʀʁ","LATIN LETTER SMALL CAPITAL R - LATIN LETTER SMALL CAPITAL INVERTED R","consonant","0","-","-","-","-","+","+,-","+","0,+","+,-","-","+,-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","0","0","+","-","-","-","-","-","-","-"
"de1047fd555c2fe5ab156afe8fa079c9","oə","LATIN SMALL LETTER O - LATIN SMALL LETTER SCHWA","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","-","-","-","+,-","+,-","-","-","+","-","-","-","0","-","-","0"
"28d612e8a944f78566d47c01f2a518c7","øə","LATIN SMALL LETTER O WITH STROKE - LATIN SMALL LETTER SCHWA","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+,-","+,0","-,0","-","0","0","0","+","-","-","+,-","-","+,-","-","-","+","-","-","-","0","-","-","0"
"1e8d4412d8c1f8f99a305bed7523862e","ʌu","LATIN SMALL LETTER TURNED V - LATIN SMALL LETTER U","vowel","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-,+","0,+","0,-","-","0","0","0","+","-,+","-","-","+","-,+","-","-","+","-","-","-","0","-","-","0"
"838c0145762176932018353dc43fb904","ɑuː","LATIN SMALL LETTER ALPHA - LATIN SMALL LETTER U - MODIFIER LETTER TRIANGULAR COLON","vowel","0","-","+","-","-,+","-","+","+","0","+","-","-","-","-","-,+","0,+","0,-","-","0","0","0","+","-,+","+,-","-","+","0,+","-","-","+","-","-","-","0","-","-","0"
"24727703d3b9479239b0140647daca9e","ɛiː","LATIN SMALL LETTER OPEN E - LATIN SMALL LETTER I - MODIFIER LETTER TRIANGULAR COLON","vowel","0","-","+","-","-,+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
"c1aef96282734838891217a7cbe0ccbc","iːə","LATIN SMALL LETTER I - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER SCHWA","vowel","0","-,0","+,0","-","+","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
