InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids,glottocode,isocodes,macroarea
28,bouy1240,pcc,Yay,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,taik1256,nort3189,Bouyei,False,language,safe,24.8484,106.187,pcc,NA,NA,0,0,3,CN VN,bouy1240,pcc,Eurasia
29,west2650,cja,Cham,NA,0063,c,ʔʲ c,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,aust1307,cham1328,Western Cham,False,language,vulnerable,12.4771,104.026,cja,NA,NA,0,0,0,KH TH VN,west2650,cja,Eurasia
29,west2650,cja,Cham,NA,0063+02B0,cʰ,cç cʰ cʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,aust1307,cham1328,Western Cham,False,language,vulnerable,12.4771,104.026,cja,NA,NA,0,0,0,KH TH VN,west2650,cja,Eurasia
29,west2650,cja,Cham,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,cham1328,Western Cham,False,language,vulnerable,12.4771,104.026,cja,NA,NA,0,0,0,KH TH VN,west2650,cja,Eurasia
29,west2650,cja,Cham,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,cham1328,Western Cham,False,language,vulnerable,12.4771,104.026,cja,NA,NA,0,0,0,KH TH VN,west2650,cja,Eurasia
30,atay1247,tay,Atayal,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,atay1246,Atayal,False,language,vulnerable,24.5209,121.388,tay,NA,NA,0,0,2,TW,atay1247,tay,Papunesia
31,plat1254,plt,Malagasy,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,bara1403,Plateau Malagasy,False,language,safe,-19.5907,47.1211,plt,NA,NA,0,0,5,MG,plat1254,plt,Africa
32,stan1306,zsm,Malay,NA,0063,c,c t̠ʃ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,aust1307,indo1326,Standard Malay,False,language,safe,3.08896,101.699,zsm,NA,NA,0,0,0,BN MY SG,stan1306,zsm,Eurasia
32,stan1306,zsm,Malay,NA,025F,ɟ,d̠ʒ ɟ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,indo1326,Standard Malay,False,language,safe,3.08896,101.699,zsm,NA,NA,0,0,0,BN MY SG,stan1306,zsm,Eurasia
32,stan1306,zsm,Malay,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,indo1326,Standard Malay,False,language,safe,3.08896,101.699,zsm,NA,NA,0,0,0,BN MY SG,stan1306,zsm,Eurasia
33,bata1289,bbc,Batak,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,sout2849,Batak Toba,False,language,vulnerable,2.35498,99.1761,bbc,NA,NA,0,0,0,ID,bata1289,bbc,Papunesia
34,saba1265,snv,Sa'ban,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,kela1260,Sa'ban,False,language,vulnerable,3.58723,115.664,snv,NA,NA,0,0,0,ID MY,saba1265,snv,Papunesia
34,saba1265,snv,Sa'ban,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,kela1260,Sa'ban,False,language,vulnerable,3.58723,115.664,snv,NA,NA,0,0,0,ID MY,saba1265,snv,Papunesia
34,saba1265,snv,Sa'ban,NA,0272+0325,ɲ̥,ɲ̥,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,aust1307,kela1260,Sa'ban,False,language,vulnerable,3.58723,115.664,snv,NA,NA,0,0,0,ID MY,saba1265,snv,Papunesia
34,saba1265,snv,Sa'ban,NA,0272+0329,ɲ̩,ɲ̩,NA,consonant,spa,0,-,+,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,kela1260,Sa'ban,False,language,vulnerable,3.58723,115.664,snv,NA,NA,0,0,0,ID MY,saba1265,snv,Papunesia
35,sund1252,sun,Sundanese,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,sund1251,Sundanese,False,language,safe,-6.89708,107.106,sun,NA,NA,0,0,4,ID,sund1252,sun,Papunesia
35,sund1252,sun,Sundanese,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,sund1251,Sundanese,False,language,safe,-6.89708,107.106,sun,NA,NA,0,0,4,ID,sund1252,sun,Papunesia
36,java1254,jav,Javanese,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,mode1251,Javanese,False,language,safe,-0.572307,110.885,jav,NA,NA,0,0,24,ID MY,NA,NA,NA
36,java1254,jav,Javanese,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,mode1251,Javanese,False,language,safe,-0.572307,110.885,jav,NA,NA,0,0,24,ID MY,NA,NA,NA
37,taga1270,tgl,Tagalog,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,taga1269,Tagalog,False,language,safe,14.06,121.747,tgl,NA,NA,0,0,8,PH,taga1270,tgl,Papunesia
38,cham1312,cha,Chamorro,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,mala1545,Chamorro,False,language,vulnerable,13.438011,144.74474,cha,NA,NA,0,0,2,GU MP,cham1312,cha,Papunesia
38,cham1312,cha,Chamorro,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,mala1545,Chamorro,False,language,vulnerable,13.438011,144.74474,cha,NA,NA,0,0,2,GU MP,cham1312,cha,Papunesia
39,iaai1238,iai,Iai,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,aust1307,loya1239,Iaai,False,language,vulnerable,-20.6301,166.59,iai,NA,NA,0,0,0,NC,iaai1238,iai,Papunesia
39,iaai1238,iai,Iai,NA,0272+0325,ɲ̥,ɲ̥,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,aust1307,loya1239,Iaai,False,language,vulnerable,-20.6301,166.59,iai,NA,NA,0,0,0,NC,iaai1238,iai,Papunesia
41,adze1240,adz,Adzera,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,aust1307,uppe1423,Adzera,False,language,vulnerable,-6.39394,146.294,adz,NA,NA,0,0,0,PG,adze1240,adz,Papunesia
44,anta1253,ant,Western Desert,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,pama1250,unun9966,Antakarinya,False,language,severely endangered,-27.1152,134.838,ant,NA,NA,0,0,0,AU,anta1253,ant,Australia
45,nyan1301,nna,Nyangumata,NA,006A,j,j̥ j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,pama1250,marr1265,Nyangumarta,False,language,definitely endangered,-20.6271,121.391,nna,NA,NA,0,0,2,AU,nyan1301,nna,Australia
46,kunj1245,kjn,Kunjen,NA,0063,c,ɟ c,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,pama1250,kunj1248,Kunjen,False,language,critically endangered,-16.6807,143.53,kjn,NA,NA,0,0,3,AU,kunj1245,kjn,Australia
46,kunj1245,kjn,Kunjen,NA,0063+02B0,cʰ,cʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,pama1250,kunj1248,Kunjen,False,language,critically endangered,-16.6807,143.53,kjn,NA,NA,0,0,3,AU,kunj1245,kjn,Australia
46,kunj1245,kjn,Kunjen,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,pama1250,kunj1248,Kunjen,False,language,critically endangered,-16.6807,143.53,kjn,NA,NA,0,0,3,AU,kunj1245,kjn,Australia
46,kunj1245,kjn,Kunjen,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,pama1250,kunj1248,Kunjen,False,language,critically endangered,-16.6807,143.53,kjn,NA,NA,0,0,3,AU,kunj1245,kjn,Australia
47,mara1386,zmr,Maranungku,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,west2434,waga1259,Maranunggu,False,language,critically endangered,-13.6754,130.12,zmr,NA,NA,0,0,0,AU,mara1386,zmr,Australia
47,mara1386,zmr,Maranungku,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,west2434,waga1259,Maranunggu,False,language,critically endangered,-13.6754,130.12,zmr,NA,NA,0,0,0,AU,mara1386,zmr,Australia
48,maun1240,mph,Maung,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,iwai1246,iwai1246,Mawng,False,language,vulnerable,-11.8393,133.185,mph,NA,NA,0,0,0,AU,NA,NA,NA
49,nung1290,nuy,Nunggubuyu,NA,0063+031F,c̟,c̟ ɟ̟ c̟ʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,gunw1250,wubu1239,Wubuy,False,language,definitely endangered,-14.2623,135.753,nuy,NA,NA,0,0,0,AU,nung1290,nuy,Australia
49,nung1290,nuy,Nunggubuyu,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,gunw1250,wubu1239,Wubuy,False,language,definitely endangered,-14.2623,135.753,nuy,NA,NA,0,0,0,AU,nung1290,nuy,Australia
49,nung1290,nuy,Nunggubuyu,NA,0272+031F,ɲ̟,ɲ̟,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,gunw1250,wubu1239,Wubuy,False,language,definitely endangered,-14.2623,135.753,nuy,NA,NA,0,0,0,AU,nung1290,nuy,Australia
50,alaw1244,alh,Alawa,NA,0063+031F,c̟,c̟ ɟ̟,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,mang1423,mara1414,Alawa,False,language,critically endangered,-15.5458,134.282,alh,NA,NA,0,0,0,AU,alaw1244,alh,Australia
50,alaw1244,alh,Alawa,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,mang1423,mara1414,Alawa,False,language,critically endangered,-15.5458,134.282,alh,NA,NA,0,0,0,AU,alaw1244,alh,Australia
50,alaw1244,alh,Alawa,NA,0272+031F,ɲ̟,ɲ̟,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,mang1423,mara1414,Alawa,False,language,critically endangered,-15.5458,134.282,alh,NA,NA,0,0,0,AU,alaw1244,alh,Australia
50,alaw1244,alh,Alawa,NA,0272+031F+029D+031F,ɲ̟ʝ̟,ɲ̟ʝ̟,NA,consonant,spa,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,mang1423,mara1414,Alawa,False,language,critically endangered,-15.5458,134.282,alh,NA,NA,0,0,0,AU,alaw1244,alh,Australia
50,alaw1244,alh,Alawa,NA,028E+031F,ʎ̟,ʎ̟,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,mang1423,mara1414,Alawa,False,language,critically endangered,-15.5458,134.282,alh,NA,NA,0,0,0,AU,alaw1244,alh,Australia
51,wikm1247,wim,Wik-Munkan,NA,0063+031F,c̟,ɟ̟ c̟,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,pama1250,kuku1277,Wik-Mungkan,False,language,definitely endangered,-13.98051,141.81611,wim,NA,NA,0,0,0,AU,wikm1247,wim,Australia
51,wikm1247,wim,Wik-Munkan,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,pama1250,kuku1277,Wik-Mungkan,False,language,definitely endangered,-13.98051,141.81611,wim,NA,NA,0,0,0,AU,wikm1247,wim,Australia
51,wikm1247,wim,Wik-Munkan,NA,0272+031F,ɲ̟,ɲ̟,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,pama1250,kuku1277,Wik-Mungkan,False,language,definitely endangered,-13.98051,141.81611,wim,NA,NA,0,0,0,AU,wikm1247,wim,Australia
52,nucl1632,set,Sentani,NA,006A,j,d̠ʒ j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,sent1261,nucl1631,Sentani,False,language,safe,-2.6013,140.512,set,NA,NA,0,0,3,ID,nucl1632,set,Papunesia
53,kwom1262,kmo,Washkuk,NA,006A,j,l j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,sepi1257,nuku1256,Kwoma,False,language,definitely endangered,-4.08721,142.664,kmo,NA,NA,0,0,0,PG,kwom1262,kmo,Papunesia
53,kwom1262,kmo,Washkuk,NA,0272,ɲ,ɲ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,sepi1257,nuku1256,Kwoma,False,language,definitely endangered,-4.08721,142.664,kmo,NA,NA,0,0,0,PG,kwom1262,kmo,Papunesia
54,tamn1235,tml,Asmat,NA,029D,ʝ,j ʝ d̠ʒ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,nucl1709,cita1246,Tamnim Citak,False,language,safe,-5.57962,139.233,tml,NA,NA,0,0,0,ID,tamn1235,tml,Papunesia
55,tele1256,tlf,Telefol,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,nucl1709,moun1253,Telefol,False,language,definitely endangered,-5.07444,141.731,tlf,NA,NA,0,0,2,PG,tele1256,tlf,Papunesia
56,gads1258,gaj,Gadsup,NA,006A,j,ʝ j d̠ʒ,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,nucl1709,gads1260,Gadsup,False,language,safe,-6.31631,145.997,gaj,NA,NA,0,0,2,PG,gads1258,gaj,Papunesia
57,awiy1238,auy,Auyana,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,nucl1709,auya1234,Awiyaana,False,language,safe,-6.54079,145.76,auy,NA,NA,0,0,0,PG,awiy1238,auy,Papunesia
59,sele1250,spl,Selepet,NA,006A,j,j sʲ j zʲ,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,nucl1709,sele1251,Selepet,False,language,safe,-6.03532,147.234,spl,NA,NA,0,0,2,PG,sele1250,spl,Papunesia
61,aleu1260,ale,Aleut,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,eski1264,eski1264,Aleut,False,language,definitely endangered,52.1228,-174.29,ale,NA,NA,0,0,2,RU US,aleu1260,ale,North America
61,aleu1260,ale,Aleut,NA,006A+0325,j̥,j̥,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,-,-,-,-,-,-,-,-,eski1264,eski1264,Aleut,False,language,definitely endangered,52.1228,-174.29,ale,NA,NA,0,0,2,RU US,aleu1260,ale,North America
62,kala1399,kal,Inuit,NA,029D,ʝ,j ʝ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,eski1264,gree1280,Kalaallisut,False,language,vulnerable,69.3761,-52.864,kal,NA,NA,0,0,0,GL,kala1399,kal,North America
63,chip1261,chp,Chipewyan,NA,006A,j,j ʝ,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atha1245,nort2940,Chipewyan,False,language,definitely endangered,58.3637,-110.832,chp,NA,NA,0,0,0,CA,NA,NA,NA
64,tolo1259,tol,Chasta Costa,NA,006A,j,j̃ j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atha1245,oreg1242,Tolowa-Chetco,False,language,extinct,41.9192,-124.1,tol,NA,NA,0,0,0,US,tolo1259,tol,North America
65,hupa1239,hup,Hupa,NA,0063,c,c cʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,atha1245,cali1245,Hupa,False,language,critically endangered,41.0982,-123.68,hup,NA,NA,0,0,0,US,hupa1239,hup,North America
65,hupa1239,hup,Hupa,NA,0063+02B0,cʰ,cʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,atha1245,cali1245,Hupa,False,language,critically endangered,41.0982,-123.68,hup,NA,NA,0,0,0,US,hupa1239,hup,North America
65,hupa1239,hup,Hupa,NA,0063+02BC,cʼ,cʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,+,-,+,-,-,atha1245,cali1245,Hupa,False,language,critically endangered,41.0982,-123.68,hup,NA,NA,0,0,0,US,hupa1239,hup,North America
65,hupa1239,hup,Hupa,NA,006A,j,j j̥ j͉ j j͉,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atha1245,cali1245,Hupa,False,language,critically endangered,41.0982,-123.68,hup,NA,NA,0,0,0,US,hupa1239,hup,North America
66,nava1243,nav,Navaho,NA,006A,j,j j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atha1245,west2810,Navajo,False,language,safe,36.2106,-110.082,nav,NA,NA,0,0,0,US,nava1243,nav,North America
66,nava1243,nav,Navaho,NA,02C0+006A,ˀj,ˀj,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,"+,-",-,-,-,-,atha1245,west2810,Navajo,False,language,safe,36.2106,-110.082,nav,NA,NA,0,0,0,US,nava1243,nav,North America
67,sout2956,hax,Haida,NA,0063,c,c,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,0063+02B0,cʰ,cʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,0063+02BC,cʼ,cʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,+,-,+,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,00E7,ç,ç,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,02C0+006A,ˀj,ˀj,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,"+,-",-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
68,squa1248,squ,Squamish,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,sali1255,cent2129,Squamish,False,language,critically endangered,49.3231,-123.014,squ,NA,NA,0,0,0,CA,squa1248,squ,North America
69,sout2965,slh,Salish,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,sali1255,lush1251,Southern Puget Sound Salish,False,language,definitely endangered,47.263,-122.141,slh,NA,NA,0,0,6,US,sout2965,slh,North America
70,nuuc1236,nuk,Nootka,NA,006A,j,j,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,waka1280,noot1238,Nuu-chah-nulth,False,language,critically endangered,49.67,-126.67,nuk,NA,NA,0,0,0,US,nuuc1236,nuk,North America
70,nuuc1236,nuk,Nootka,NA,02C0+006A,ˀj,ˀj,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,"+,-",-,-,-,-,waka1280,noot1238,Nuu-chah-nulth,False,language,critically endangered,49.67,-126.67,nuk,NA,NA,0,0,0,US,nuuc1236,nuk,North America
